manufacturer;name;category;subcategory;kgCO2eq (total);use (%);Yearly TEC (kWh);Lifetime;Use Location;date;sources;error (%);Manufacturing;Weight;Assembly Location;Screen size;Server Type;HDD/SSD;RAM;CPU;U;;;;;;;;;;;;;;
HP;HP EliteDesk 800 G6 TWR PC ;Workplace;Desktop;520;;51,32;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20201047269416.pdf;0,230769231;;7,21;China;;;;;;;;;;;;;;;;;;;;
HP;HP EliteDesk 805 G6 DM ;Workplace;Desktop;440;;43,41;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20201015223024919.pdf;0,227272727;;2,39;China;;;;;;;;;;;;;;;;;;;;
HP;HP EliteDesk 805 G6 SFF ;Workplace;Desktop;635;;65,47;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2020101632249305.pdf;0,267716535;;5,26;China;;;;;;;;;;;;;;;;;;;;
HP;HP EliteDesk 880 G5 TWR ;Workplace;Desktop;535;;65;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201978224527921.pdf;0,271028037;;1,4;China;;;;;;;;;;;;;;;;;;;;
HP;HP EliteDesk 880 G6 TWR PC ;Workplace;Desktop;520;;51,32;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20201047269604.pdf;0,230769231;;7,21;China;;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 1000 G1 23.8-in All-in-One Business PC ;Workplace;Desktop;600;;83,3;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017106223047141.pdf;0,366666667;;10,1;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 1000 G1 23.8-in Touch All-in-One Business PC ;Workplace;Desktop;600;;83,3;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20171062230470.pdf;0,366666667;;10,1;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 1000 G1 27-in 4K UHD All-in-One Business PC ;Workplace;Desktop;750;;115,5;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017106223047250.pdf;0,406666667;;12;China;27;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 1000 G1 34-in Curved All-in-One Business PC ;Workplace;Desktop;880;;144,9;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20171115225415438.pdf;0,431818182;;12,2;China;34;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 1000 G2 23.8-in All-in-One Business PC ;Workplace;Desktop;670;;106,7;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018816224610922.pdf;0,417910448;;10,1;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 1000 G2 23.8-in Touch All-in-One Business PC ;Workplace;Desktop;670;;106,7;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018816224611204.pdf;0,417910448;;10,1;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 1000 G2 27-in 4K UHD All-in-One Business PC ;Workplace;Desktop;825;;139,5;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018816224611500.pdf;0,442424242;;12,1;China;27;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 1000 G2 34-in Curved All-in-One Business PC ;Workplace;Desktop;985;;179,5;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018816224611641.pdf;0,472081218;;12,2;China;34;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G3 Non-Touch All-in-One Business PC ;Workplace;Desktop;570;;99,5;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017104233915185.pdf;0,456140351;;9,9;China;23;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G3 Non-Touch All-in-One Business PC Healthcare ;Workplace;Desktop;675;;99,5;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20171027223940331.pdf;0,392592593;;10,5;China;24;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G3 Non-Touch GPU All-in-One Business PC ;Workplace;Desktop;715;;112,3;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201710322311874.pdf;0,412587413;;9,9;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G3 Touch All-in-One Business PC ;Workplace;Desktop;570;;99,5;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201710423391560.pdf;0,456140351;;9,9;China;23;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G3 Touch GPU All-in-One Business PC ;Workplace;Desktop;685;;109,8;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017103223117933.pdf;0,437956204;;10,9;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G4 All-in-One Business PC Healthcare Edition ;Workplace;Desktop;750;;131,1;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018723234252899.pdf;0,453333333;;10,1;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G4 GPU Non-Touch All-in-One Business PC ;Workplace;Desktop;750;;131,1;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018629223114371.pdf;0,453333333;;10,1;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G4 GPU Touch All-in-One Business PC ;Workplace;Desktop;750;;131,1;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018629223112292.pdf;0,453333333;;10,1;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G4 Non-Touch All-in-One Business PC ;Workplace;Desktop;750;;131,1;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018629223114886.pdf;0,453333333;;10,1;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G4 Touch All-in-One Business PC ;Workplace;Desktop;750;;131,1;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018629223114667.pdf;0,453333333;;10,1;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G5 23.8-in All-in-One ;Workplace;Desktop;725;;121;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2019529225528996.pdf;0,434482759;;10;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G5 23.8-in Healthcare Edition All-in-One ;Workplace;Desktop;595;;84,7;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2019529225528840.pdf;0,369747899;;10;China;23,8;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G6 24 All-in-One PC ;Workplace;Desktop;530;;56,4;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2020106936700.pdf;0,339622642;;8,92;China;24;;;;;;;;;;;;;;;;;;;
HP;HP EliteOne 800 G6 27 All-in-One PC ;Workplace;Desktop;660;;78,84;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2020109133312832.pdf;0,348484848;;12,31;China;27;;;;;;;;;;;;;;;;;;;
HP;HP ElitePOS G1 14 inch Touch AiO Retail System, Model 141 ;Workplace;Desktop;470;;63,07;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20171025224026330.pdf;0,361702128;;4,6;China;14;;;;;;;;;;;;;;;;;;;
HP;HP ElitePOS G1 14 inch Touch AiO Retail System, Model 143 ;Workplace;Desktop;470;;63,07;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20171025224026470.pdf;0,361702128;;4,6;China;14;;;;;;;;;;;;;;;;;;;
HP;HP ElitePOS G1 14 inch Touch AiO Retail System, Model 145 ;Workplace;Desktop;470;;63,07;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017102622366247.pdf;0,361702128;;4,6;China;14;;;;;;;;;;;;;;;;;;;
HP;HP Engage Flex Pro Retail System ;Workplace;Desktop;795;;128,9;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201894224811644.pdf;0,383647799;;7,9;China;;;;;;;;;;;;;;;;;;;;
HP;HP Engage One Prime All-in-One System ;Workplace;Desktop;370;;39,2;5;Worldwide;April 2015;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201932022396196.pdf;0,297297297;;4;China;14;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G3 Desktop Mini Business PC ;Workplace;Desktop;350;;40,2;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017103223118621.pdf;0,342857143;;2,3;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G4 Desktop Mini Business PC ;Workplace;Desktop;280;;27,6;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018613225546666.pdf;0,267857143;;2,2;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G4 Microtower Business PC ;Workplace;Desktop;485;;67,3;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017103223118933.pdf;0,340206186;;6,1;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G4 Small Form Factor Business PC ;Workplace;Desktop;470;;64;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017103223118761.pdf;0,340425532;;5,4;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G5 Desktop Mini ;Workplace;Desktop;320;;18;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201979225248122.pdf;0,296875;;2,1;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G5 Microtower Business PC ;Workplace;Desktop;485;;63,4;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018618224218678.pdf;0,340206186;;6,1;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G5 Small Form Factor Business PC ;Workplace;Desktop;460;;53,5;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018723234252195.pdf;0,27173913;;4,9;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G6 DM ;Workplace;Desktop;410;;40,09;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_202072113433770.pdf;0,231707317;;2,21;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G6 MT ;Workplace;Desktop;718;;113,8;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2019624224121486.pdf;0,296657382;;1,7;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G6 SFF ;Workplace;Desktop;515;;48,1;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2019710225426667.pdf;0,310679612;;5,1;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G7 Microtower PC ;Workplace;Desktop;600;;53,98;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_202010472610461.pdf;0,35;;5,87;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 400 G7 SFF ;Workplace;Desktop;590;;53,68;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_202072113433224.pdf;0,220338983;;5,01;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 405 G4 Desktop Mini PC ;Workplace;Desktop;515;;63,2;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20195112373586.pdf;0,291262136;;2,2;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 405 G4 SFF ;Workplace;Desktop;645;;83,9;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20191213234640685.pdf;0,255813953;;4,9;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 405 G6 DM ;Workplace;Desktop;415;;40,32;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_202011211577758.pdf;0,240963855;;2,39;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 405 G6 SFF ;Workplace;Desktop;615;;57,81;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_202010163225156.pdf;0,243902439;;5,27;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 480 G4 Microtower Business PC ;Workplace;Desktop;500;;72,3;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017103223122371.pdf;0,35;;6,1;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 480 G5 MT ;Workplace;Desktop;730;;119,9;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2020312224855996.pdf;0,315068493;;6;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 480 G7 PCI Microtower PC ;Workplace;Desktop;760;;81,03;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2020914232648507.pdf;0,243421053;;6,24;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 480 G7 PCI Microtower PC ;Workplace;Desktop;705;;64,2;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_202010472611133.pdf;0,241134752;;6,24;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G3 Desktop Mini Business PC ;Workplace;Desktop;350;;39,9;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017103223118511.pdf;0,342857143;;2,3;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G3 Microtower Business PC ;Workplace;Desktop;450;;56,7;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017103223124293.pdf;0,322222222;;6,4;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G3 Microtower Business PC (with PCI slot) ;Workplace;Desktop;470;;61,5;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2017103223124418.pdf;0,329787234;;6,5;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G3 Small Form Factor Business PC ;Workplace;Desktop;470;;64,2;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20171027223940924.pdf;0,340425532;;5,4;China;;;;;;;;;;;;;;;;;;;;
HP;HP Prodesk 600 G4 Desktop Mini Business PC ;Workplace;Desktop;330;;39,97;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201872323425270.pdf;0,281818182;;2,2;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G4 Microtower Business PC ;Workplace;Desktop;965;;137,3;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018723234252711.pdf;0,279792746;;6,3;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G4 PCI Microtower Business PC ;Workplace;Desktop;495;;147,3;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018723234252555.pdf;0,272727273;;6,1;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G4 Small Form Factor Business PC ;Workplace;Desktop;520;;72,4;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2018723234252430.pdf;0,346153846;;5,2;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G5 Desktop Mini ;Workplace;Desktop;300;;17,4;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201979225248309.pdf;0,233333333;;2,1;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G5 MT ;Workplace;Desktop;620;;61;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201972225015262.pdf;0,241935484;;6,3;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G5 PCI MT ;Workplace;Desktop;645;;66,6;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2019710225426574.pdf;0,248062016;;6,1;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G5 SFF ;Workplace;Desktop;657;;75;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_201961923347373.pdf;0,249619482;;5;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G6 Desktop Mini PC ;Workplace;Desktop;415;;40,9;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_202072805443957.pdf;0,21686747;;2,3;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G6 Microtower PC ;Workplace;Desktop;675;;54,39;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_20201047268807.pdf;0,22962963;;6,36;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 G6 Small Form Factor PC ;Workplace;Desktop;600;;53,68;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_202072113432864.pdf;0,225;;5,2;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 600 PCI G6 Microtower PC ;Workplace;Desktop;675;;54,39;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_2020104726910.pdf;0,22962963;;6,36;China;;;;;;;;;;;;;;;;;;;;
HP;HP ProDesk 680 G4 MT ;Workplace;Desktop;796;;140,83;5;Worldwide;November 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_deskto_202031723826854.pdf;0,33040201;;6,22;China;;;;;;;;;;;;;;;;;;;;
